boq_name,brand,catalogue_code_dynamic,category,color,countries,default_image,hsn_code,id,is_preferred,item_class,item_name,item_style,item_type,lwhd_metric,sku_id,sku_name,space_tag,specifications,status,sub_category,t_metric,template_id,template_name,theme,unit,us_specifications,images,catalogue_series_dynamic,diameter,dimensions,height,model_3d,length1,width,default_image_mobile,us_dimensions,vendor_brand_dynamic,vendor_catalogue_series_dynamic,thickness,length2,vendor_catalogue_code_dynamic,vendor_dynamic,config,model_no_dynamic,light_temperature_dynamic,product_color_dynamic,type,color_temperature_dynamic,diffuser_type_dynamic,Selling Price
TUBIX 30W - LINEAR SUSPENSION LIGHT,Clove,,LIGHTING,,IN,https://s3-dms-prod.flipspaces.app/73560bc5-85fd-4feb-a0e5-a7f197163cea,94054200,6262b28c-e553-4773-bbca-a803ad1e62e4,TRUE,P1,LINEAR SUSPENSION LIGHTS,,product,mm,P-LIG-DEC-LIN-113618,LIGHTING DECORATIVE LIGHTS LINEAR SUSPENSION LIGHTS Ceiling Suspended Light Linear Clove TUBIX 30W - LINEAR SUSPENSION LIGHT LI17-PC10-3040 1000mm (L) x 60mm (D),,"Extremely flexible installation allowing to create different matrixes
 
 Extruded aluminum with snap in diffuser at either or both side
 
 Round shaped linear lighting solutions
 
 Power: 
 
  30W/mtr with Inbuilt driver
 
 Total Flux: 3000 Lm/mtr
 
 
 
 Delivery Lead Time : 
 
 3-5 weeks
 
 Exclusive of Installation cost",active,DECORATIVE LIGHTS,,df1a0510-2182-4eb7-8f34-3521f6f8b708,P_LIGHTING_DECORATIVE LIGHTS,,NOS,,"https://s3-dms-prod.flipspaces.app/453f65f3-81e5-4cc0-9e0d-b96f71528789,https://s3-dms-prod.flipspaces.app/7ec7d4d6-2a24-4271-9691-26d72f2e033c,https://s3-dms-prod.flipspaces.app/7ec0c763-933b-4b44-a99d-566ee9ade3b4,https://s3-dms-prod.flipspaces.app/3048c9ee-a1df-49cf-b937-c8fc9f0e2a4b,https://s3-dms-prod.flipspaces.app/bf816f80-ec44-4cee-b58b-4c8a663ccec4",,60,1000mm (L) x 60mm (D),,77dffc03-cc4a-4306-8da4-d8964c645c84,1000,,,,,,,,,,Linear,LI17-PC10-3040,KELVIN,OUTER FRAME COLOR SWATCH,Ceiling Suspended Light,,,6800
TUBIX 20W - LINEAR SUSPENSION LIGHT,Clove,,LIGHTING,,IN,https://s3-dms-prod.flipspaces.app/73560bc5-85fd-4feb-a0e5-a7f197163cea,94054200,1025ac53-e693-4e32-86f3-b918508440a5,TRUE,P1,LINEAR SUSPENSION LIGHTS,,product,mm,P-LIG-DEC-LIN-203811,LIGHTING DECORATIVE LIGHTS LINEAR SUSPENSION LIGHTS Ceiling Suspended Light Linear Clove TUBIX 20W - LINEAR SUSPENSION LIGHT LI17-PC10-2040 1000mm (L) x 60mm (D),,"Extremely flexible installation allowing to create different matrixes
 
 Extruded aluminum with snap in diffuser at either or both side
 
 Round shaped linear lighting solutions
 
 Power: 
 
  20W/mtr with Inbuilt driver
 
 Total Flux: 2000 Lm/mtr
 
 
 
 Delivery Lead Time : 
 
 3-5 weeks
 
 Exclusive of Installation cost",active,DECORATIVE LIGHTS,,df1a0510-2182-4eb7-8f34-3521f6f8b708,P_LIGHTING_DECORATIVE LIGHTS,,NOS,,"https://s3-dms-prod.flipspaces.app/453f65f3-81e5-4cc0-9e0d-b96f71528789,https://s3-dms-prod.flipspaces.app/7ec7d4d6-2a24-4271-9691-26d72f2e033c,https://s3-dms-prod.flipspaces.app/7ec0c763-933b-4b44-a99d-566ee9ade3b4,https://s3-dms-prod.flipspaces.app/3048c9ee-a1df-49cf-b937-c8fc9f0e2a4b,https://s3-dms-prod.flipspaces.app/4ebab918-101b-4707-bde4-501750f72312",,60,1000mm (L) x 60mm (D),,b7673e17-f96a-4195-93ac-aeab427a8c16,1000,,,,,,,,,,Linear,LI17-PC10-2040,KELVIN,OUTER FRAME COLOR SWATCH,Ceiling Suspended Light,,,6800
AXIS SMOOTH CURVI 30W - LINEAR SUSPENSION LIGHT,Clove,,LIGHTING,,IN,https://s3-dms-prod.flipspaces.app/8016cc5b-5c9e-4fdc-a95c-90ae5a8d6dd7,94054200,0255dea0-6bc9-4bd9-a6f8-7274c061e405,TRUE,P1,LINEAR SUSPENSION LIGHTS,,product,mm,P-LIG-DEC-LIN-650776,LIGHTING DECORATIVE LIGHTS LINEAR SUSPENSION LIGHTS Ceiling Suspended Light Linear Clove AXIS SMOOTH CURVI 30W - LINEAR SUSPENSION LIGHT CL12-PC10-3040 50mm (W) x 77mm (H),,"Construction Details: White powder coated aluminum housing
 
 Power: 
 
  30W/mtr with Inbuilt driver
 
 Total Flux: 3000 Lm/mtr
 
 Standard Radiuses: 300, 450, 600, 750, 900, 1200, 1500, 1800, 2100, 2400, 2700, 3000
 
 
 
 Delivery Lead Time : 
 
 3-5 weeks
 
 Exclusive of Installation cost",active,DECORATIVE LIGHTS,,df1a0510-2182-4eb7-8f34-3521f6f8b708,P_LIGHTING_DECORATIVE LIGHTS,,MTR,,"https://s3-dms-prod.flipspaces.app/dcdee144-22ea-4ca2-9726-0c3b14c37195,https://s3-dms-prod.flipspaces.app/8a022cba-55bb-4c8b-90b3-b7c90022c76d,https://s3-dms-prod.flipspaces.app/cf649961-d1a2-44bd-8d44-04dbb22c2ebb",,,50mm (W) x 77mm (H),77,41c04cc9-551e-4331-8c75-273774dfa739,,50,,,,,,,,,Linear,CL12-PC10-3040,KELVIN,OUTER FRAME COLOR SWATCH,Ceiling Suspended Light,,,7700
AXIS SMOOTH CURVI 20W - LINEAR SUSPENSION LIGHT,Clove,,LIGHTING,,IN,https://s3-dms-prod.flipspaces.app/8016cc5b-5c9e-4fdc-a95c-90ae5a8d6dd7,94054200,ca98ab06-c0fd-40a8-a6d1-d1386ebcc1d3,TRUE,P1,LINEAR SUSPENSION LIGHTS,,product,mm,P-LIG-DEC-LIN-906132,LIGHTING DECORATIVE LIGHTS LINEAR SUSPENSION LIGHTS Ceiling Suspended Light Linear Clove AXIS SMOOTH CURVI 20W - LINEAR SUSPENSION LIGHT CL12-PC10-2040 50mm (W) x 77mm (H),,"Construction Details: White powder coated aluminum housing
 
 Power: 
 
  20W/mtr with Inbuilt driver
 
 Total Flux: 2000 Lm/mtr
 
 Standard Radiuses: 300, 450, 600, 750, 900, 1200, 1500, 1800, 2100, 2400, 2700, 3000
 
 
 
 Delivery Lead Time : 
 
 3-5 weeks
 
 Exclusive of Installation cost",active,DECORATIVE LIGHTS,,df1a0510-2182-4eb7-8f34-3521f6f8b708,P_LIGHTING_DECORATIVE LIGHTS,,MTR,,"https://s3-dms-prod.flipspaces.app/dcdee144-22ea-4ca2-9726-0c3b14c37195,https://s3-dms-prod.flipspaces.app/8a022cba-55bb-4c8b-90b3-b7c90022c76d,https://s3-dms-prod.flipspaces.app/eb1a261c-e064-4139-b552-8b4cb16267ff",,,50mm (W) x 77mm (H),77,2a48a595-c443-4cc2-ba06-aa10b916dacc,,50,,,,,,,,,Linear,CL12-PC10-2040,KELVIN,OUTER FRAME COLOR SWATCH,Ceiling Suspended Light,,,7700
VAVE - LINEAR SUSPENSION LIGHT,Clove,,LIGHTING,,IN,https://s3-dms-prod.flipspaces.app/eddc89a2-32f0-4a69-bd3d-0d9e89868e58,94054200,9124179f-445f-4d05-84fc-78b3b9d5774c,TRUE,P1,LINEAR SUSPENSION LIGHTS,,product,mm,P-LIG-DEC-LIN-864270,LIGHTING DECORATIVE LIGHTS LINEAR SUSPENSION LIGHTS Ceiling Suspended Light Linear Clove VAVE - LINEAR SUSPENSION LIGHT VaveLI16 1205mm (L) x 200mm (W),,"Construction Details: White powder coated aluminum housing
 
 Power: 
 
 30W with Inbuilt driver
 
 Total Flux: 4500 Lm
 
 Task light + Up light Combination
 
 
 
 Delivery Lead Time : 
 
 3-5 weeks
 
 Exclusive of Installation cost",active,DECORATIVE LIGHTS,,df1a0510-2182-4eb7-8f34-3521f6f8b708,P_LIGHTING_DECORATIVE LIGHTS,,NOS,,"https://s3-dms-prod.flipspaces.app/0c2543d0-da13-4df2-a396-fb23dffd75ff,https://s3-dms-prod.flipspaces.app/6b41faa7-07c8-4344-a167-41d25923bcbd,https://s3-dms-prod.flipspaces.app/bc588bc7-be1c-4473-86b6-6072129d8b7e,https://s3-dms-prod.flipspaces.app/ec119390-f98f-42aa-a12a-f9207a3600c2,https://s3-dms-prod.flipspaces.app/df5d93ec-68f4-4761-855b-10097c8bef02",,,1205mm (L) x 200mm (W),,c3e9a8de-ac8e-4ec9-8e9d-cf5c904071f2,1205,200,,,,,,,,,Linear,VaveLI16,KELVIN,OUTER FRAME COLOR SWATCH,Ceiling Suspended Light,,,10300
ZIGZAG - LINEAR SUSPENSION LIGHT,Clove,,LIGHTING,,IN,https://s3-dms-prod.flipspaces.app/168d7c01-ef6f-4c10-9fed-1938b48df8da,94054200,80b83eee-b794-4577-941b-8067f7063530,TRUE,P1,LINEAR SUSPENSION LIGHTS,,product,mm,P-LIG-DEC-LIN-996579,LIGHTING DECORATIVE LIGHTS LINEAR SUSPENSION LIGHTS Ceiling Suspended Light Linear Clove ZIGZAG - LINEAR SUSPENSION LIGHT DC 13 900mm (L),,"Wattage : 12W
 
 
 
 
 Lead time : 3-4 Weeks
 
 
 
 
 Exclusive of Installation cost",active,DECORATIVE LIGHTS,mm,df1a0510-2182-4eb7-8f34-3521f6f8b708,P_LIGHTING_DECORATIVE LIGHTS,,NOS,,"https://s3-dms-prod.flipspaces.app/ba62295e-1a8b-418a-869d-244c6ad6926e,https://s3-dms-prod.flipspaces.app/c7a07eb2-4fe0-4c68-b437-28db9cfa06ea",,,900mm (L),,6e84e705-7f05-4f2e-ad18-4f896bdcef4e,900,,,,,,,,,,Linear,DC 13,KELVIN,,Ceiling Suspended Light,,,18460
LIMETUBE,Clove,,LIGHTING,,IN,https://s3-dms-prod.flipspaces.app/eca598be-5c01-4541-b4de-579391ae05f7,94054200,7c52a1c6-6570-4744-bd51-98d96d707b08,TRUE,P1,WALL SCONCE,,product,mm,P-LIG-DEC-WAL-163025,LIGHTING DECORATIVE LIGHTS WALL SCONCE Clove LIMETUBE WM12 1000mm (L) x 50mm (D),Wall,"Wattage : 18W
 
 
 Lead time : 3-4 Weeks",active,DECORATIVE LIGHTS,,df1a0510-2182-4eb7-8f34-3521f6f8b708,P_LIGHTING_DECORATIVE LIGHTS,,NOS,,"https://s3-dms-prod.flipspaces.app/88185c82-9083-4d7b-b7d5-b89e90496660,https://s3-dms-prod.flipspaces.app/ae0c4a9a-6860-421b-87ac-8a802817b81c",,50,1000mm (L) x 50mm (D),,c0142dda-f05c-46b6-bb2a-030e58b7fbbf,1000,,,,,,,,,,,WM12,,,,,,6150
RIBBON ARC - LINEAR SUSPENSION LIGHT,Clove,,LIGHTING,,IN,https://s3-dms-prod.flipspaces.app/10902a06-fcea-426c-9c97-102da3cb4262,94054200,33cbaae0-be9b-4301-b396-7cb2879c701e,TRUE,P1,LINEAR SUSPENSION LIGHTS,,product,mm,P-LIG-DEC-LIN-949101,LIGHTING DECORATIVE LIGHTS LINEAR SUSPENSION LIGHTS Ceiling Suspended Light Linear Clove RIBBON ARC - LINEAR SUSPENSION LIGHT DC 14 1800mm (L),,"Wattage : 24W
 
 
 Lead time : 3-4 Weeks
 
 
 Exclusive of Installation cost",active,DECORATIVE LIGHTS,,df1a0510-2182-4eb7-8f34-3521f6f8b708,P_LIGHTING_DECORATIVE LIGHTS,,NOS,,"https://s3-dms-prod.flipspaces.app/20f4af8f-e4b6-4cbc-9cc0-577c0eee2330,https://s3-dms-prod.flipspaces.app/f6ee02c5-1a6c-41b7-972e-793b12a3a764",,,1800mm (L),,6d8dd18d-7798-42ee-9c01-2f00d4f923c7,1800,,,,,,,,,,Linear,DC 14,KELVIN,,Ceiling Suspended Light,,,33850
RIBBON ARC - LINEAR SUSPENSION LIGHT,Clove,,LIGHTING,,IN,https://s3-dms-prod.flipspaces.app/10902a06-fcea-426c-9c97-102da3cb4262,94054200,3cfa71fc-3bb6-4a1d-8c7d-31d9d2d7ebf1,TRUE,P1,LINEAR SUSPENSION LIGHTS,,product,mm,P-LIG-DEC-LIN-276526,LIGHTING DECORATIVE LIGHTS LINEAR SUSPENSION LIGHTS Ceiling Suspended Light Linear Clove RIBBON ARC - LINEAR SUSPENSION LIGHT DC 14 1200mm (L),,"Wattage : 18W
 
 
 Lead time : 3-4 Weeks
 
 
 Exclusive of Installation cost",active,DECORATIVE LIGHTS,,df1a0510-2182-4eb7-8f34-3521f6f8b708,P_LIGHTING_DECORATIVE LIGHTS,,NOS,,"https://s3-dms-prod.flipspaces.app/20f4af8f-e4b6-4cbc-9cc0-577c0eee2330,https://s3-dms-prod.flipspaces.app/7d865caf-f0aa-4905-a599-2268fe8d2cdc",,,1200mm (L),,aa5612dc-d5e4-401a-b6ab-5f494694a62b,1200,,,,,,,,,,Linear,DC 14,KELVIN,,Ceiling Suspended Light,,,30770
RIBBON ARC - LINEAR SUSPENSION LIGHT,Clove,,LIGHTING,,IN,https://s3-dms-prod.flipspaces.app/10902a06-fcea-426c-9c97-102da3cb4262,94054200,bdd14c85-c96d-4150-8fd9-1bfc7f398cb3,TRUE,P1,LINEAR SUSPENSION LIGHTS,,product,mm,P-LIG-DEC-LIN-281905,LIGHTING DECORATIVE LIGHTS LINEAR SUSPENSION LIGHTS Ceiling Suspended Light Linear Clove RIBBON ARC - LINEAR SUSPENSION LIGHT DC 14 900mm (L),,"Wattage : 12W
 
 
 Lead time : 3-4 Weeks
 
 
 Exclusive of Installation cost",active,DECORATIVE LIGHTS,,df1a0510-2182-4eb7-8f34-3521f6f8b708,P_LIGHTING_DECORATIVE LIGHTS,,NOS,,"https://s3-dms-prod.flipspaces.app/20f4af8f-e4b6-4cbc-9cc0-577c0eee2330,https://s3-dms-prod.flipspaces.app/7ef9b3ef-4425-4859-be82-9bafc9ba93f4",,,900mm (L),,c2beef36-de96-426a-92e0-414b0e7d6e25,900,,,,,,,,,,Linear,DC 14,KELVIN,,Ceiling Suspended Light,,,27690
ZIGZAG - LINEAR SUSPENSION LIGHT,Clove,,LIGHTING,,IN,https://s3-dms-prod.flipspaces.app/168d7c01-ef6f-4c10-9fed-1938b48df8da,94054200,e6f2bb9a-c8b2-4a62-8180-a17c5b750f4c,TRUE,P1,LINEAR SUSPENSION LIGHTS,,product,mm,P-LIG-DEC-LIN-626387,LIGHTING DECORATIVE LIGHTS LINEAR SUSPENSION LIGHTS Ceiling Suspended Light Linear Clove ZIGZAG - LINEAR SUSPENSION LIGHT DC 13 1200mm (L),,"Wattage : 18W
 
 
 
 Lead time : 3-4 Weeks
 
 
 
 Exclusive of Installation cost",active,DECORATIVE LIGHTS,,df1a0510-2182-4eb7-8f34-3521f6f8b708,P_LIGHTING_DECORATIVE LIGHTS,,NOS,,"https://s3-dms-prod.flipspaces.app/ba62295e-1a8b-418a-869d-244c6ad6926e,https://s3-dms-prod.flipspaces.app/baf5ef5d-c112-4472-857e-519b40343bc3",,,1200mm (L),,d702c570-5552-4484-83e5-9d6a0bfe1172,1200,,,,,,,,,,Linear,DC 13,KELVIN,,Ceiling Suspended Light,,,23080
FLUX ARC - LINEAR SUSPENSION LIGHT,Clove,,LIGHTING,,IN,https://s3-dms-prod.flipspaces.app/b0e50223-77ea-417b-af3d-7eee03f8bf40,94054200,0ffd2248-18c0-4aaf-b2c0-379e7266afbf,TRUE,P1,LINEAR SUSPENSION LIGHTS,,product,mm,P-LIG-DEC-LIN-927841,LIGHTING DECORATIVE LIGHTS LINEAR SUSPENSION LIGHTS Ceiling Suspended Light Linear Clove FLUX ARC - LINEAR SUSPENSION LIGHT DC 12 1800mm (L),,"Wattage : 24W
 
 
 Lead time : 3-4 Weeks
 
 
 Exclusive of Installation cost",active,DECORATIVE LIGHTS,,df1a0510-2182-4eb7-8f34-3521f6f8b708,P_LIGHTING_DECORATIVE LIGHTS,,NOS,,https://s3-dms-prod.flipspaces.app/234acfe7-5bc1-4646-92fa-019b8ac30fa3,,,1800mm (L),,a4e47932-3c97-48dd-99b7-26ccdcbcd75a,1800,,,,,,,,,,Linear,DC 12,KELVIN,,Ceiling Suspended Light,,,30770
FLUX ARC - LINEAR SUSPENSION LIGHT,Clove,,LIGHTING,,IN,https://s3-dms-prod.flipspaces.app/b0e50223-77ea-417b-af3d-7eee03f8bf40,94054200,d62a9ccd-7ffd-490e-869d-2a8f9fee478d,TRUE,P1,LINEAR SUSPENSION LIGHTS,,product,mm,P-LIG-DEC-LIN-823349,LIGHTING DECORATIVE LIGHTS LINEAR SUSPENSION LIGHTS Ceiling Suspended Light Linear Clove FLUX ARC - LINEAR SUSPENSION LIGHT DC 12 1200mm (L),,"Wattage : 18W
 
 
 Lead time : 3-4 Weeks
 
 
 Exclusive of Installation cost",active,DECORATIVE LIGHTS,,df1a0510-2182-4eb7-8f34-3521f6f8b708,P_LIGHTING_DECORATIVE LIGHTS,,NOS,,https://s3-dms-prod.flipspaces.app/234acfe7-5bc1-4646-92fa-019b8ac30fa3,,,1200mm (L),,362c2f93-afdf-4228-bd3f-73a1e8227b70,1200,,,,,,,,,,Linear,DC 12,KELVIN,,Ceiling Suspended Light,,,29230
FLUX ARC - LINEAR SUSPENSION LIGHT,Clove,,LIGHTING,,IN,https://s3-dms-prod.flipspaces.app/b0e50223-77ea-417b-af3d-7eee03f8bf40,94054200,cb910bbd-3219-4446-9d2b-1d73c90d4cc3,TRUE,P1,LINEAR SUSPENSION LIGHTS,,product,mm,P-LIG-DEC-LIN-346633,LIGHTING DECORATIVE LIGHTS LINEAR SUSPENSION LIGHTS Ceiling Suspended Light Linear Clove FLUX ARC - LINEAR SUSPENSION LIGHT DC 12 900mm (L),,"Wattage : 12W
 
 
 Lead time : 3-4 Weeks
 
 
 Exclusive of Installation cost",active,DECORATIVE LIGHTS,,df1a0510-2182-4eb7-8f34-3521f6f8b708,P_LIGHTING_DECORATIVE LIGHTS,,NOS,,https://s3-dms-prod.flipspaces.app/234acfe7-5bc1-4646-92fa-019b8ac30fa3,,,900mm (L),,1adab568-b69d-4ccb-be87-a2cfea790f9a,900,,,,,,,,,,Linear,DC 12,KELVIN,,Ceiling Suspended Light,,,27690
LUMA CURVE - LINEAR SUSPENSION LIGHT,Clove,,LIGHTING,,IN,https://s3-dms-prod.flipspaces.app/17d8662b-0b5f-40bc-b9a0-bf6a38217212,94054200,a5c48207-dd51-4889-8dfe-012287cd61ea,TRUE,P1,LINEAR SUSPENSION LIGHTS,,product,mm,P-LIG-DEC-LIN-464873,LIGHTING DECORATIVE LIGHTS LINEAR SUSPENSION LIGHTS Ceiling Suspended Light Linear Clove LUMA CURVE - LINEAR SUSPENSION LIGHT DC 11 1800mm (L),,"Wattage : 24W
 
 
 Lead time : 3-4 Weeks
 
 
 Exclusive of Installation cost",active,DECORATIVE LIGHTS,,df1a0510-2182-4eb7-8f34-3521f6f8b708,P_LIGHTING_DECORATIVE LIGHTS,,NOS,,"https://s3-dms-prod.flipspaces.app/70767aa1-27cd-493b-a0d4-2001927e10ab,https://s3-dms-prod.flipspaces.app/df155f24-dace-4350-ad1d-eab0ef096dde",,,1800mm (L),,52d294a0-4bba-4e34-94c4-712b164effea,1800,,,,,,,,,,Linear,DC 11,KELVIN,,Ceiling Suspended Light,,,30770
LUMA CURVE - LINEAR SUSPENSION LIGHT,Clove,,LIGHTING,,IN,https://s3-dms-prod.flipspaces.app/17d8662b-0b5f-40bc-b9a0-bf6a38217212,94054200,0cbb5aae-98cf-4838-868f-afc4e5156047,TRUE,P1,LINEAR SUSPENSION LIGHTS,,product,mm,P-LIG-DEC-LIN-940264,LIGHTING DECORATIVE LIGHTS LINEAR SUSPENSION LIGHTS Ceiling Suspended Light Linear Clove LUMA CURVE - LINEAR SUSPENSION LIGHT DC 11 1200mm (L),,"Wattage : 18W
 
 
 Lead time : 3-4 Weeks
 
 
 Exclusive of Installation cost",active,DECORATIVE LIGHTS,,df1a0510-2182-4eb7-8f34-3521f6f8b708,P_LIGHTING_DECORATIVE LIGHTS,,NOS,,"https://s3-dms-prod.flipspaces.app/fa83d795-cadb-41d9-ad5e-81e97c527190,https://s3-dms-prod.flipspaces.app/086060ed-7bdf-4aee-b4a8-90cebbd2293b",,,1200mm (L),,923e3dbe-c0d1-4f99-a5f8-51b9a3762a96,1200,,,,,,,,,,Linear,DC 11,KELVIN,,Ceiling Suspended Light,,,27690
LUMA CURVE - LINEAR SUSPENSION LIGHT,Clove,,LIGHTING,,IN,https://s3-dms-prod.flipspaces.app/17d8662b-0b5f-40bc-b9a0-bf6a38217212,94054200,4f78283f-4495-4479-b02f-8f504751df00,TRUE,P1,LINEAR SUSPENSION LIGHTS,,product,mm,P-LIG-DEC-LIN-957375,LIGHTING DECORATIVE LIGHTS LINEAR SUSPENSION LIGHTS Ceiling Suspended Light Linear Clove LUMA CURVE - LINEAR SUSPENSION LIGHT DC 11 900mm (L),,"Wattage : 12W
 
 
 Lead time : 3-4 Weeks
 
 
 Exclusive of Installation cost",active,DECORATIVE LIGHTS,,df1a0510-2182-4eb7-8f34-3521f6f8b708,P_LIGHTING_DECORATIVE LIGHTS,,NOS,,"https://s3-dms-prod.flipspaces.app/8267d180-cd44-41f5-9f2b-83ea0841ef12,https://s3-dms-prod.flipspaces.app/2e6c0430-51fc-43e8-b595-daffb86daf56",,,900mm (L),,5617c9b7-fce6-4e1c-9bf6-efa42c993fe0,900,,,,,,,,,,Linear,DC 11,KELVIN,,Ceiling Suspended Light,,,23080
BIG CONE - PENDANT LIGHT,Clove,,LIGHTING,,IN,https://s3-dms-prod.flipspaces.app/a1083529-b536-4b89-9713-34a6fd7e00f5,94054200,7ea1b17e-7926-4ed6-8204-b919251bc345,TRUE,P1,PENDANT LIGHTS,,product,mm,P-LIG-DEC-PEN-237943,LIGHTING DECORATIVE LIGHTS PENDANT LIGHTS Cone Clove BIG CONE - PENDANT LIGHT AL04 600mm (H) x 450mm (D),,"Wattage : 18W
 
 
 Color Finish : Any RAL color
 
 
 Lead time : 3-4 Weeks",active,DECORATIVE LIGHTS,,df1a0510-2182-4eb7-8f34-3521f6f8b708,P_LIGHTING_DECORATIVE LIGHTS,,NOS,,"https://s3-dms-prod.flipspaces.app/85d3a7ce-a85c-471b-a682-ecdd15880a9c,https://s3-dms-prod.flipspaces.app/7b0cea4c-b4cb-4efe-ad2c-c8f8860375fe",,450,600mm (H) x 450mm (D),600,fdf9a3a0-4b0e-44f0-a63e-ca5ccf25535c,,,,,,,,,,,Cone,AL04,,,,KELVIN,,6150
BELL - PENDANT LIGHT,Clove,,LIGHTING,,IN,https://s3-dms-prod.flipspaces.app/b80dad7e-9865-4618-a3f7-f2955ac16243,94054200,e8b22df1-3a05-43fc-903c-df89dae107b7,TRUE,P1,PENDANT LIGHTS,,product,mm,P-LIG-DEC-PEN-957369,LIGHTING DECORATIVE LIGHTS PENDANT LIGHTS Bell Clove BELL - PENDANT LIGHT AL05 300mm (H) x 450mm (D),,"Wattage : 18W
 
 
 Color Finish : Any RAL color
 
 
 Lead time : 3-4 Weeks",active,DECORATIVE LIGHTS,,df1a0510-2182-4eb7-8f34-3521f6f8b708,P_LIGHTING_DECORATIVE LIGHTS,,NOS,,"https://s3-dms-prod.flipspaces.app/fc84afca-9b64-49b8-a4aa-8bc867b21d9c,https://s3-dms-prod.flipspaces.app/0b94fb9a-f8cc-42fd-a1ea-69e654b7e148",,450,300mm (H) x 450mm (D),300,6a865390-fa61-49de-8391-375ece76970c,,,,,,,,,,,Bell,AL05,,,,KELVIN,,4620
LENTICULAR - PENDANT LIGHT,Clove,,LIGHTING,,IN,https://s3-dms-prod.flipspaces.app/e4fd5cd7-8966-47da-9cb8-d16d1cfe4d35,94054200,cb9a3853-b17c-446d-80d3-1105a5ae067d,TRUE,P1,PENDANT LIGHTS,,product,mm,P-LIG-DEC-PEN-931519,LIGHTING DECORATIVE LIGHTS PENDANT LIGHTS Globe Clove LENTICULAR - PENDANT LIGHT GL03 180mm (H) x 250mm (D),,"Wattage : 18W
 
 
 Lead time : 3-4 Weeks",active,DECORATIVE LIGHTS,,df1a0510-2182-4eb7-8f34-3521f6f8b708,P_LIGHTING_DECORATIVE LIGHTS,,NOS,,"https://s3-dms-prod.flipspaces.app/f023bcc8-d7d1-4143-be1b-d4c8d07c74ec,https://s3-dms-prod.flipspaces.app/ab90515f-68ad-4ba4-a193-cfbdbbfaf2ca",,250,180mm (H) x 250mm (D),180,5cc7de79-65ec-4d1d-8448-d123be559e5b,,,,,,,,,,,Globe,GL03,,,,KELVIN,,12310
COPE - PENDANT LIGHT,Clove,,LIGHTING,,IN,https://s3-dms-prod.flipspaces.app/ccac9b69-55bf-4e89-83b3-d3fa8c3ab44b,94054200,ea58bafb-0e4c-459c-b961-cebf31b8b43e,TRUE,P1,PENDANT LIGHTS,,product,mm,P-LIG-DEC-PEN-192392,LIGHTING DECORATIVE LIGHTS PENDANT LIGHTS Clove COPE - PENDANT LIGHT MT08 200mm (H) x 100mm (D),,"Wattage : 18W
 
 
 Lead time : 3-4 Weeks",active,DECORATIVE LIGHTS,,df1a0510-2182-4eb7-8f34-3521f6f8b708,P_LIGHTING_DECORATIVE LIGHTS,,NOS,,https://s3-dms-prod.flipspaces.app/b3d3b195-14d4-401e-aa49-cae46340679e,,100,200mm (H) x 100mm (D),200,,,,,,,,,,,,,MT08,,,,KELVIN,,6150
MESH - PENDANT LIGHT,Clove,,LIGHTING,,IN,https://s3-dms-prod.flipspaces.app/b4d6f267-8401-4bbd-bf9d-5198e506400d,94054200,213038e8-0d4c-4fef-827b-3f5878cbd62b,TRUE,P1,PENDANT LIGHTS,,product,mm,P-LIG-DEC-PEN-444630,LIGHTING DECORATIVE LIGHTS PENDANT LIGHTS Clove MESH - PENDANT LIGHT MT07 200mm (H) x 300mm (D),,"Wattage : 18W
 
 
 Lead time : 3-4 Weeks",active,DECORATIVE LIGHTS,,df1a0510-2182-4eb7-8f34-3521f6f8b708,P_LIGHTING_DECORATIVE LIGHTS,,NOS,,"https://s3-dms-prod.flipspaces.app/710d9109-dac4-46dd-bd1e-2c956b9577fa,https://s3-dms-prod.flipspaces.app/5d9fea4d-19fe-4d38-908c-0243c6e74dc3",,300,200mm (H) x 300mm (D),200,661227e0-4ed5-4020-baac-e8e3e16cba33,,,,,,,,,,,,MT07,,,,KELVIN,,9230
KINDLE - PENDANT LIGHT,Clove,,LIGHTING,,IN,https://s3-dms-prod.flipspaces.app/944dcba3-e1df-4577-90fb-bbb1a44cd61c,94054200,6fb34031-8eae-4bb9-8377-3b4da82194de,TRUE,P1,PENDANT LIGHTS,,product,mm,P-LIG-DEC-PEN-390946,LIGHTING DECORATIVE LIGHTS PENDANT LIGHTS Dome Clove KINDLE - PENDANT LIGHT MT06 400mm (H) x 450mm (D),,"Wattage : 18W
 
 
 Color Finish : Any RAL color
 
 
 Lead time : 3-4 Weeks",active,DECORATIVE LIGHTS,,df1a0510-2182-4eb7-8f34-3521f6f8b708,P_LIGHTING_DECORATIVE LIGHTS,,NOS,,"https://s3-dms-prod.flipspaces.app/99aed7ad-843d-405b-8a72-45a9c6e693c1,https://s3-dms-prod.flipspaces.app/e939d1b1-41c6-4e99-b3a2-3ae90930f773",,450,400mm (H) x 450mm (D),400,,,,,,,,,,,,Dome,MT06,,,,KELVIN,,12310
